reef,longitude,latitude,month,year,month_year,month_year2,coral_type,lightest_letter,lightest_number,darkest_letter,darkest_number
Mae Haad Reef,99.82415,10.085703,06,2011,2011-06-01,2011-06,Boulder,D,2,D,4
Mae Haad Reef,99.82415,10.085703,06,2011,2011-06-01,2011-06,Boulder,D,4,D,5
Mae Haad Reef,99.82415,10.085703,06,2011,2011-06-01,2011-06,Boulder,C,3,C,4
Mae Haad Reef,99.82415,10.085703,06,2011,2011-06-01,2011-06,Boulder,D,2,D,4
Mae Haad Reef,99.82415,10.085703,06,2011,2011-06-01,2011-06,Boulder,D,2,D,5
Mae Haad Reef,99.82415,10.085703,06,2011,2011-06-01,2011-06,Boulder,D,2,D,5
Mae Haad Reef,99.82415,10.085703,06,2011,2011-06-01,2011-06,Boulder,D,2,C,4
Mae Haad Reef,99.82415,10.085703,06,2011,2011-06-01,2011-06,Boulder,D,2,E,5
Taa Chaa,99.839958,10.064981,06,2011,2011-06-01,2011-06,Branching,C,2,C,4
Taa Chaa,99.839958,10.064981,06,2011,2011-06-01,2011-06,Branching,C,3,C,5
Taa Chaa,99.839958,10.064981,06,2011,2011-06-01,2011-06,Branching,C,2,C,4
Taa Chaa,99.839958,10.064981,06,2011,2011-06-01,2011-06,Branching,C,2,C,4
Taa Chaa,99.839958,10.064981,06,2011,2011-06-01,2011-06,Branching,D,3,D,5
Taa Chaa,99.839958,10.064981,06,2011,2011-06-01,2011-06,Plate,D,2,D,5
Taa Chaa,99.839958,10.064981,06,2011,2011-06-01,2011-06,Branching,C,1,C,3
Taa Chaa,99.839958,10.064981,06,2011,2011-06-01,2011-06,Branching,C,1,C,5
Taa Chaa,99.839958,10.064981,06,2011,2011-06-01,2011-06,Plate,C,1,C,4
Taa Chaa,99.839958,10.064981,06,2011,2011-06-01,2011-06,Branching,C,3,C,6
Taa Chaa,99.839958,10.064981,06,2011,2011-06-01,2011-06,Boulder,C,2,C,5
Taa Chaa,99.839958,10.064981,06,2011,2011-06-01,2011-06,Plate,C,2,C,3
Taa Chaa,99.839958,10.064981,06,2011,2011-06-01,2011-06,Branching,E,5,E,6
Taa Chaa,99.839958,10.064981,06,2011,2011-06-01,2011-06,Branching,C,1,C,5
Taa Chaa,99.839958,10.064981,06,2011,2011-06-01,2011-06,Plate,D,2,D,3
Taa Chaa,99.839958,10.064981,06,2011,2011-06-01,2011-06,Branching,D,5,D,6
Taa Chaa,99.839958,10.064981,06,2011,2011-06-01,2011-06,Branching,D,3,D,5
Taa Chaa,99.839958,10.064981,06,2011,2011-06-01,2011-06,Branching,D,1,D,3
Taa Chaa,99.839958,10.064981,06,2011,2011-06-01,2011-06,Branching,D,4,D,5
Taa Chaa,99.839958,10.064981,06,2011,2011-06-01,2011-06,Branching,C,3,C,4
Taa Chaa,99.839958,10.064981,06,2011,2011-06-01,2011-06,Branching,C,1,C,3
Taa Chaa,99.839958,10.064981,06,2011,2011-06-01,2011-06,Branching,C,3,C,5
Taa Chaa,99.839958,10.064981,06,2011,2011-06-01,2011-06,Branching,C,3,C,5
Taa Chaa,99.839958,10.064981,06,2011,2011-06-01,2011-06,Plate,C,2,C,3
Taa Chaa,99.839958,10.064981,06,2011,2011-06-01,2011-06,Branching,C,1,C,3
Taa Chaa,99.839958,10.064981,06,2011,2011-06-01,2011-06,Plate,C,3,C,4
Taa Chaa,99.839958,10.064981,06,2011,2011-06-01,2011-06,Soft,D,3,D,4
Taa Chaa,99.839958,10.064981,06,2011,2011-06-01,2011-06,Branching,C,2,C,3
Taa Chaa,99.839958,10.064981,06,2011,2011-06-01,2011-06,Branching,C,4,C,5
Taa Chaa,99.839958,10.064981,06,2011,2011-06-01,2011-06,Branching,C,3,C,4
Taa Chaa,99.839958,10.064981,06,2011,2011-06-01,2011-06,Boulder,D,2,D,3
Taa Chaa,99.839958,10.064981,06,2011,2011-06-01,2011-06,Soft,C,3,C,4
Taa Chaa,99.839958,10.064981,06,2011,2011-06-01,2011-06,Boulder,C,2,C,3
Taa Chaa,99.839958,10.064981,06,2011,2011-06-01,2011-06,Branching,E,5,E,6
Taa Chaa,99.839958,10.064981,06,2011,2011-06-01,2011-06,Branching,D,4,D,5
Twin Peaks,99.81337,10.117267,06,2011,2011-06-01,2011-06,Boulder,E,1,E,5
Twin Peaks,99.81337,10.117267,06,2011,2011-06-01,2011-06,Boulder,E,1,E,5
Twin Peaks,99.81337,10.117267,06,2011,2011-06-01,2011-06,Boulder,D,4,D,5
Twin Peaks,99.81337,10.117267,06,2011,2011-06-01,2011-06,Boulder,D,4,D,5
Twin Peaks,99.81337,10.117267,06,2011,2011-06-01,2011-06,Boulder,C,2,C,4
Twin Peaks,99.81337,10.117267,06,2011,2011-06-01,2011-06,Boulder,C,2,C,4
Twin Peaks,99.81337,10.117267,06,2011,2011-06-01,2011-06,Boulder,D,4,D,5
Twin Peaks,99.81337,10.117267,06,2011,2011-06-01,2011-06,Boulder,D,4,C,5
Twin Peaks,99.81337,10.117267,06,2011,2011-06-01,2011-06,Boulder,C,2,C,4
Twin Peaks,99.81337,10.117267,06,2011,2011-06-01,2011-06,Boulder,D,2,E,5
Twin Peaks,99.81337,10.117267,06,2011,2011-06-01,2011-06,Boulder,D,2,E,5
Twin Peaks,99.81337,10.117267,06,2011,2011-06-01,2011-06,Boulder,D,2,E,5
Twin Peaks,99.81337,10.117267,06,2011,2011-06-01,2011-06,Boulder,D,2,E,5
Twin Peaks,99.81337,10.117267,06,2011,2011-06-01,2011-06,Boulder,D,2,E,4
Twin Peaks,99.81337,10.117267,06,2011,2011-06-01,2011-06,Boulder,D,2,E,4
Twin Peaks,99.81337,10.117267,06,2011,2011-06-01,2011-06,Boulder,D,4,D,5
White Rock,99.808937,10.106503,06,2011,2011-06-01,2011-06,Boulder,D,3,D,4
White Rock,99.808937,10.106503,06,2011,2011-06-01,2011-06,Boulder,D,4,D,5
White Rock,99.808937,10.106503,06,2011,2011-06-01,2011-06,Boulder,C,2,C,5
White Rock,99.808937,10.106503,06,2011,2011-06-01,2011-06,Boulder,D,2,D,5
White Rock,99.808937,10.106503,06,2011,2011-06-01,2011-06,Boulder,D,5,D,6
White Rock,99.808937,10.106503,06,2011,2011-06-01,2011-06,Boulder,D,2,D,4
White Rock,99.808937,10.106503,06,2011,2011-06-01,2011-06,Boulder,D,2,D,4
White Rock,99.808937,10.106503,06,2011,2011-06-01,2011-06,Boulder,D,4,C,5
White Rock,99.808937,10.106503,06,2011,2011-06-01,2011-06,Boulder,C,3,C,4
White Rock,99.808937,10.106503,06,2011,2011-06-01,2011-06,Boulder,B,5,B,6
White Rock,99.808937,10.106503,06,2011,2011-06-01,2011-06,Boulder,D,2,C,5
Nangyuan Pinnacle,99.814598,10.123122,06,2011,2011-06-01,2011-06,Boulder,D,4,D,5
Nangyuan Pinnacle,99.814598,10.123122,06,2011,2011-06-01,2011-06,Boulder,D,4,D,5
Nangyuan Pinnacle,99.814598,10.123122,06,2011,2011-06-01,2011-06,Boulder,D,4,D,5
Nangyuan Pinnacle,99.814598,10.123122,06,2011,2011-06-01,2011-06,Boulder,C,2,C,3
Nangyuan Pinnacle,99.814598,10.123122,06,2011,2011-06-01,2011-06,Boulder,C,2,C,5
Nangyuan Pinnacle,99.814598,10.123122,06,2011,2011-06-01,2011-06,Boulder,D,4,D,5
Nangyuan Pinnacle,99.814598,10.123122,06,2011,2011-06-01,2011-06,Boulder,D,4,D,5
Nangyuan Pinnacle,99.814598,10.123122,06,2011,2011-06-01,2011-06,Boulder,D,4,D,5
Japanese Gardens,99.815514,10.119245,06,2011,2011-06-01,2011-06,Boulder,D,4,D,5
Japanese Gardens,99.815514,10.119245,06,2011,2011-06-01,2011-06,Boulder,D,4,D,5
Japanese Gardens,99.815514,10.119245,06,2011,2011-06-01,2011-06,Boulder,D,4,D,5
Japanese Gardens,99.815514,10.119245,06,2011,2011-06-01,2011-06,Boulder,C,2,C,5
Japanese Gardens,99.815514,10.119245,06,2011,2011-06-01,2011-06,Boulder,C,2,E,4
Japanese Gardens,99.815514,10.119245,06,2011,2011-06-01,2011-06,Boulder,C,4,D,5
Japanese Gardens,99.815514,10.119245,06,2011,2011-06-01,2011-06,Boulder,E,5,E,6
Japanese Gardens,99.815514,10.119245,06,2011,2011-06-01,2011-06,Boulder,C,3,C,5
Japanese Gardens,99.815514,10.119245,06,2011,2011-06-01,2011-06,Plate,D,4,D,5
White Rock,99.814575,10.108271,06,2011,2011-06-01,2011-06,Boulder,D,3,D,4
White Rock,99.814575,10.108271,06,2011,2011-06-01,2011-06,Boulder,C,2,C,3
White Rock,99.814575,10.108271,06,2011,2011-06-01,2011-06,Boulder,C,2,C,4
White Rock,99.814575,10.108271,06,2011,2011-06-01,2011-06,Boulder,D,2,C,5
White Rock,99.814575,10.108271,06,2011,2011-06-01,2011-06,Boulder,D,4,D,5
White Rock,99.814575,10.108271,06,2011,2011-06-01,2011-06,Boulder,D,3,E,5
White Rock,99.814575,10.108271,06,2011,2011-06-01,2011-06,Branching,C,2,C,3
White Rock,99.814575,10.108271,06,2011,2011-06-01,2011-06,Branching,C,2,C,3
White Rock,99.814575,10.108271,06,2011,2011-06-01,2011-06,Branching,C,2,C,3
Twin Peaks,99.812675,10.116837,06,2011,2011-06-01,2011-06,Branching,E,4,E,5
Twin Peaks,99.812675,10.116837,06,2011,2011-06-01,2011-06,Boulder,D,2,D,5
Twin Peaks,99.812675,10.116837,06,2011,2011-06-01,2011-06,Plate,D,3,D,4
Twin Peaks,99.812675,10.116837,06,2011,2011-06-01,2011-06,Plate,D,2,D,4
Twin Peaks,99.812675,10.116837,06,2011,2011-06-01,2011-06,Plate,D,3,D,6
Twin Peaks,99.812675,10.116837,06,2011,2011-06-01,2011-06,Plate,D,2,D,3
Twin Peaks,99.812675,10.116837,06,2011,2011-06-01,2011-06,Boulder,D,1,D,3
Twin Peaks,99.812675,10.116837,06,2011,2011-06-01,2011-06,Boulder,C,5,C,6
Twin Peaks,99.812675,10.116837,06,2011,2011-06-01,2011-06,Boulder,D,3,D,4
Twin Peaks,99.812675,10.116837,06,2011,2011-06-01,2011-06,Boulder,D,2,D,4
Twin Peaks,99.812675,10.116837,06,2011,2011-06-01,2011-06,Boulder,D,5,D,6
Twin Peaks,99.812675,10.116837,06,2011,2011-06-01,2011-06,Boulder,E,2,E,5
Twin Peaks,99.812675,10.116837,06,2011,2011-06-01,2011-06,Boulder,B,3,B,6
Twin Peaks,99.812675,10.116837,06,2011,2011-06-01,2011-06,Boulder,D,2,D,6
Twin Peaks,99.812675,10.116837,06,2011,2011-06-01,2011-06,Boulder,C,2,D,6
Twin Peaks,99.812675,10.116837,06,2011,2011-06-01,2011-06,Boulder,C,2,D,6
Twin Peaks,99.812675,10.116837,06,2011,2011-06-01,2011-06,Boulder,D,2,D,4
Twin Peaks,99.812675,10.116837,06,2011,2011-06-01,2011-06,Boulder,D,3,D,4
Twin Peaks,99.812675,10.116837,06,2011,2011-06-01,2011-06,Boulder,C,2,C,3
Twin Peaks,99.812675,10.116837,06,2011,2011-06-01,2011-06,Boulder,D,3,D,5
Twin Peaks,99.812675,10.116837,06,2011,2011-06-01,2011-06,Boulder,E,1,E,4
Twin Peaks,99.812675,10.116837,06,2011,2011-06-01,2011-06,Boulder,D,2,D,6
Twin Peaks,99.812675,10.116837,06,2011,2011-06-01,2011-06,Boulder,C,3,C,5
Twin Peaks,99.812675,10.116837,06,2011,2011-06-01,2011-06,Boulder,D,2,D,5
Twin Peaks,99.812675,10.116837,06,2011,2011-06-01,2011-06,Boulder,D,2,D,5
Twin Peaks,99.812675,10.116837,06,2011,2011-06-01,2011-06,Plate,C,3,C,6
Twin Peaks,99.812675,10.116837,06,2011,2011-06-01,2011-06,Plate,B,3,D,6
Twin Peaks,99.812675,10.116837,06,2011,2011-06-01,2011-06,Plate,D,2,D,5
Twin Peaks,99.812675,10.116837,06,2011,2011-06-01,2011-06,Plate,C,1,C,5
Twin Peaks,99.812675,10.116837,06,2011,2011-06-01,2011-06,Plate,C,1,C,5
Twin Peaks,99.812675,10.116837,06,2011,2011-06-01,2011-06,Plate,C,3,C,6
Twin Peaks,99.812675,10.116837,06,2011,2011-06-01,2011-06,Plate,C,2,C,5
Twin Peaks,99.812675,10.116837,06,2011,2011-06-01,2011-06,Plate,D,2,D,4
Twin Peaks,99.812675,10.116837,06,2011,2011-06-01,2011-06,Plate,C,3,C,5
Twin Peaks,99.812675,10.116837,06,2011,2011-06-01,2011-06,Plate,D,2,D,4
Twin Peaks,99.812675,10.116837,06,2011,2011-06-01,2011-06,Plate,C,3,C,5
Twin Peaks,99.812675,10.116837,06,2011,2011-06-01,2011-06,Plate,D,2,E,4
Twin Peaks,99.812675,10.116837,06,2011,2011-06-01,2011-06,Soft,B,3,B,5
Twin Peaks,99.812675,10.116837,06,2011,2011-06-01,2011-06,Soft,B,3,B,5
Twin Peaks,99.812675,10.116837,06,2011,2011-06-01,2011-06,Soft,D,2,D,4
Twin Peaks,99.812271,10.116721,06,2011,2011-06-01,2011-06,Boulder,D,2,C,3
Twin Peaks,99.812271,10.116721,06,2011,2011-06-01,2011-06,Boulder,D,2,C,4
Twin Peaks,99.812271,10.116721,06,2011,2011-06-01,2011-06,Boulder,C,2,C,3
Twin Peaks,99.812271,10.116721,06,2011,2011-06-01,2011-06,Boulder,E,4,D,5
Twin Peaks,99.812271,10.116721,06,2011,2011-06-01,2011-06,Boulder,C,2,C,5
Twin Peaks,99.812271,10.116721,06,2011,2011-06-01,2011-06,Boulder,C,3,C,5
Twin Peaks,99.812271,10.116721,06,2011,2011-06-01,2011-06,Boulder,C,3,C,4
Twin Peaks,99.812271,10.116721,06,2011,2011-06-01,2011-06,Boulder,C,2,C,5
Twin Peaks,99.812271,10.116721,06,2011,2011-06-01,2011-06,Boulder,C,3,B,4
Twin Peaks,99.812271,10.116721,06,2011,2011-06-01,2011-06,Branching,B,2,C,4
Twin Peaks,99.812271,10.116721,06,2011,2011-06-01,2011-06,Plate,C,3,C,4
Twin Peaks,99.812271,10.116721,06,2011,2011-06-01,2011-06,Plate,E,2,B,3
Twin Peaks,99.812271,10.116721,06,2011,2011-06-01,2011-06,Plate,C,3,C,4
Twin Peaks,99.812271,10.116721,06,2011,2011-06-01,2011-06,Plate,C,3,C,5
Twin Peaks,99.812271,10.116721,06,2011,2011-06-01,2011-06,Plate,C,2,C,3
Twin Peaks,99.812271,10.116721,06,2011,2011-06-01,2011-06,Plate,C,2,C,3
Twin Peaks,99.812271,10.116721,06,2011,2011-06-01,2011-06,Plate,E,2,E,3
Twin Peaks,99.812462,10.116837,06,2011,2011-06-01,2011-06,Plate,C,2,D,6
Twin Peaks,99.812462,10.116837,06,2011,2011-06-01,2011-06,Plate,C,2,D,6
Twin Peaks,99.812462,10.116837,06,2011,2011-06-01,2011-06,Branching,C,2,D,4
Twin Peaks,99.812462,10.116837,06,2011,2011-06-01,2011-06,Branching,C,3,D,4
Twin Peaks,99.812462,10.116837,06,2011,2011-06-01,2011-06,Branching,C,3,C,4
Twin Peaks,99.812462,10.116837,06,2011,2011-06-01,2011-06,Branching,C,3,C,4
Twin Peaks,99.812462,10.116837,06,2011,2011-06-01,2011-06,Branching,C,1,C,4
Twin Peaks,99.812462,10.116837,06,2011,2011-06-01,2011-06,Plate,C,2,C,5
Twin Peaks,99.812462,10.116837,06,2011,2011-06-01,2011-06,Boulder,C,2,C,3
Twin Peaks,99.812462,10.116837,06,2011,2011-06-01,2011-06,Boulder,E,1,E,5
Twin Peaks,99.812462,10.116837,06,2011,2011-06-01,2011-06,Boulder,D,3,D,5
Twin Peaks,99.812462,10.116837,06,2011,2011-06-01,2011-06,Branching,B,3,E,5
Twin Peaks,99.812462,10.116837,06,2011,2011-06-01,2011-06,Branching,B,3,E,5
Twin Peaks,99.812462,10.116837,06,2011,2011-06-01,2011-06,Branching,D,2,D,3
Twin Peaks,99.812462,10.116837,06,2011,2011-06-01,2011-06,Branching,C,1,C,3
Twin Peaks,99.812462,10.116837,06,2011,2011-06-01,2011-06,Branching,C,1,C,3
Twin Peaks,99.812462,10.116837,06,2011,2011-06-01,2011-06,Plate,C,2,C,4
Twin Peaks,99.812119,10.116753,06,2011,2011-06-01,2011-06,Boulder,D,2,D,5
Twin Peaks,99.812119,10.116753,06,2011,2011-06-01,2011-06,Boulder,D,3,D,6
Twin Peaks,99.812119,10.116753,06,2011,2011-06-01,2011-06,Boulder,E,2,D,4
Twin Peaks,99.812119,10.116753,06,2011,2011-06-01,2011-06,Boulder,D,2,D,5
Twin Peaks,99.812119,10.116753,06,2011,2011-06-01,2011-06,Boulder,D,4,D,5
Twin Peaks,99.812119,10.116753,06,2011,2011-06-01,2011-06,Boulder,D,2,D,4
Aow Tanote,99.850151,10.084039,05,2011,2011-05-01,2011-05,Boulder,C,4,C,6
Aow Tanote,99.850151,10.084039,05,2011,2011-05-01,2011-05,Branching,C,3,C,4
Aow Tanote,99.850151,10.084039,05,2011,2011-05-01,2011-05,Boulder,C,3,C,4
Aow Tanote,99.850151,10.084039,05,2011,2011-05-01,2011-05,Branching,C,3,C,6
Aow Tanote,99.850151,10.084039,05,2011,2011-05-01,2011-05,Soft,C,2,C,3
Aow Tanote,99.850151,10.084039,05,2011,2011-05-01,2011-05,Boulder,C,3,C,5
Aow Tanote,99.850151,10.084039,05,2011,2011-05-01,2011-05,Soft,C,2,C,3
Aow Tanote,99.850151,10.084039,05,2011,2011-05-01,2011-05,Branching,B,3,B,4
Aow Tanote,99.848831,10.084256,05,2011,2011-05-01,2011-05,Boulder,C,4,C,5
Aow Tanote,99.848831,10.084256,05,2011,2011-05-01,2011-05,Boulder,C,5,C,6
Aow Tanote,99.848831,10.084256,05,2011,2011-05-01,2011-05,Boulder,D,4,D,5
Aow Tanote,99.848831,10.084256,05,2011,2011-05-01,2011-05,Plate,D,4,D,5
Aow Tanote,99.848831,10.084256,05,2011,2011-05-01,2011-05,Boulder,D,4,D,5
Aow Tanote,99.848831,10.084256,05,2011,2011-05-01,2011-05,Boulder,D,4,D,5
Aow Tanote,99.848831,10.084256,05,2011,2011-05-01,2011-05,Branching,B,4,B,5
Twin Peaks,99.813591,10.117014,05,2011,2011-05-01,2011-05,Boulder,C,2,D,6
Twin Peaks,99.813591,10.117014,05,2011,2011-05-01,2011-05,Plate,D,2,D,4
Twin Peaks,99.813591,10.117014,05,2011,2011-05-01,2011-05,Soft,D,2,C,4
Twin Peaks,99.813591,10.117014,05,2011,2011-05-01,2011-05,Soft,C,2,C,5
Twin Peaks,99.813591,10.117014,05,2011,2011-05-01,2011-05,Soft,E,2,C,4
Twin Peaks,99.813591,10.117014,05,2011,2011-05-01,2011-05,Boulder,C,2,C,5
Twin Peaks,99.813591,10.117014,05,2011,2011-05-01,2011-05,Boulder,D,2,D,4
Twin Peaks,99.813591,10.117014,05,2011,2011-05-01,2011-05,Boulder,C,2,C,6
Twin Peaks,99.813591,10.117014,05,2011,2011-05-01,2011-05,Boulder,E,2,E,3
Twin Peaks,99.813591,10.117014,05,2011,2011-05-01,2011-05,Boulder,C,4,C,6
Twin Peaks,99.813591,10.117014,05,2011,2011-05-01,2011-05,Boulder,E,2,E,4
Twin Peaks,99.813591,10.117014,05,2011,2011-05-01,2011-05,Boulder,C,2,C,6
Twin Peaks,99.813591,10.117014,05,2011,2011-05-01,2011-05,Branching,C,2,C,4
Twin Peaks,99.813591,10.117014,05,2011,2011-05-01,2011-05,Branching,D,3,D,4
Twin Peaks,99.813591,10.117014,05,2011,2011-05-01,2011-05,Boulder,C,3,C,6
Twin Peaks,99.813591,10.117014,05,2011,2011-05-01,2011-05,Boulder,C,2,C,4
Twin Peaks,99.813591,10.117014,05,2011,2011-05-01,2011-05,Boulder,E,2,E,5
Twin Peaks,99.813591,10.117014,05,2011,2011-05-01,2011-05,Branching,C,3,C,4
Twin Peaks,99.813591,10.117014,05,2011,2011-05-01,2011-05,Boulder,D,2,D,4
Twin Peaks,99.813591,10.117014,05,2011,2011-05-01,2011-05,Boulder,C,1,C,5
Japanese Gardens,99.815346,10.119126,05,2011,2011-05-01,2011-05,Boulder,C,2,C,4
Japanese Gardens,99.815346,10.119126,05,2011,2011-05-01,2011-05,Boulder,C,3,C,6
Japanese Gardens,99.815346,10.119126,05,2011,2011-05-01,2011-05,Soft,C,2,C,3
Japanese Gardens,99.815346,10.119126,05,2011,2011-05-01,2011-05,Boulder,E,3,E,4
Japanese Gardens,99.815346,10.119126,05,2011,2011-05-01,2011-05,Boulder,C,2,C,3
Japanese Gardens,99.815346,10.119126,05,2011,2011-05-01,2011-05,Soft,D,2,D,3
Japanese Gardens,99.815346,10.119126,05,2011,2011-05-01,2011-05,Boulder,D,2,D,5
Japanese Gardens,99.815346,10.119126,05,2011,2011-05-01,2011-05,Boulder,D,2,D,5
Japanese Gardens,99.815346,10.119126,05,2011,2011-05-01,2011-05,Boulder,B,2,C,6
Japanese Gardens,99.815346,10.119126,05,2011,2011-05-01,2011-05,Boulder,B,3,C,6
Japanese Gardens,99.815346,10.119126,05,2011,2011-05-01,2011-05,Soft,C,2,C,4
Japanese Gardens,99.815346,10.119126,05,2011,2011-05-01,2011-05,Soft,C,2,C,3
Japanese Gardens,99.815346,10.119126,05,2011,2011-05-01,2011-05,Boulder,C,2,D,6
Japanese Gardens,99.815346,10.119126,05,2011,2011-05-01,2011-05,Boulder,C,2,C,5
Green Rock,99.810791,10.129089,04,2011,2011-04-01,2011-04,Boulder,C,1,C,6
Green Rock,99.810791,10.129089,04,2011,2011-04-01,2011-04,Boulder,C,3,C,4
Green Rock,99.810791,10.129089,04,2011,2011-04-01,2011-04,Boulder,C,4,C,5
Green Rock,99.810791,10.129089,04,2011,2011-04-01,2011-04,Boulder,C,3,C,6
Green Rock,99.810791,10.129089,04,2011,2011-04-01,2011-04,Boulder,C,3,C,5
Green Rock,99.810791,10.129089,04,2011,2011-04-01,2011-04,Boulder,C,5,C,6
Green Rock,99.810791,10.129089,04,2011,2011-04-01,2011-04,Boulder,B,5,B,6
Green Rock,99.810791,10.129089,04,2011,2011-04-01,2011-04,Boulder,B,5,B,6
Green Rock,99.810791,10.129089,04,2011,2011-04-01,2011-04,Boulder,C,5,C,6
Green Rock,99.810791,10.129089,04,2011,2011-04-01,2011-04,Branching,C,4,C,5
Green Rock,99.810791,10.129089,04,2011,2011-04-01,2011-04,Plate,C,2,C,4
Green Rock,99.810791,10.129089,04,2011,2011-04-01,2011-04,Boulder,E,5,E,6
Green Rock,99.810791,10.129089,04,2011,2011-04-01,2011-04,Boulder,C,5,C,6
Green Rock,99.810791,10.129089,04,2011,2011-04-01,2011-04,Boulder,C,4,C,5
Green Rock,99.810791,10.129089,04,2011,2011-04-01,2011-04,Boulder,C,2,C,6
Green Rock,99.810791,10.129089,04,2011,2011-04-01,2011-04,Boulder,C,3,C,6
Green Rock,99.810791,10.129089,04,2011,2011-04-01,2011-04,Plate,C,3,C,6
Green Rock,99.810791,10.129089,04,2011,2011-04-01,2011-04,Plate,D,1,D,6
Green Rock,99.810791,10.129089,04,2011,2011-04-01,2011-04,Branching,C,1,C,6
Green Rock,99.810791,10.129089,04,2011,2011-04-01,2011-04,Boulder,C,3,C,6
Green Rock,99.810791,10.125033,04,2011,2011-04-01,2011-04,Boulder,C,3,C,5
Green Rock,99.810791,10.125033,04,2011,2011-04-01,2011-04,Plate,C,4,C,5
Green Rock,99.810791,10.125033,04,2011,2011-04-01,2011-04,Branching,E,4,E,5
Green Rock,99.810791,10.125033,04,2011,2011-04-01,2011-04,Boulder,C,3,C,4
Green Rock,99.810791,10.125033,04,2011,2011-04-01,2011-04,Branching,B,2,B,5
Green Rock,99.810791,10.125033,04,2011,2011-04-01,2011-04,Branching,C,2,C,4
Green Rock,99.810791,10.125033,04,2011,2011-04-01,2011-04,Branching,C,1,C,2
Green Rock,99.810791,10.125033,04,2011,2011-04-01,2011-04,Branching,C,2,C,6
Green Rock,99.810791,10.125033,04,2011,2011-04-01,2011-04,Soft,C,3,C,4
Green Rock,99.808731,10.131117,04,2011,2011-04-01,2011-04,Boulder,C,3,C,4
Green Rock,99.808731,10.131117,04,2011,2011-04-01,2011-04,Boulder,C,3,B,6
Green Rock,99.808731,10.131117,04,2011,2011-04-01,2011-04,Boulder,C,4,C,5
Green Rock,99.808731,10.131117,04,2011,2011-04-01,2011-04,Boulder,C,3,C,5
Green Rock,99.808731,10.131117,04,2011,2011-04-01,2011-04,Boulder,D,2,D,5
Green Rock,99.808731,10.131117,04,2011,2011-04-01,2011-04,Boulder,E,4,E,6
Green Rock,99.808731,10.131117,04,2011,2011-04-01,2011-04,Boulder,D,5,E,6
Green Rock,99.808731,10.131117,04,2011,2011-04-01,2011-04,Boulder,D,3,D,5
Green Rock,99.808731,10.131117,04,2011,2011-04-01,2011-04,Boulder,C,4,C,5
Green Rock,99.808731,10.131117,04,2011,2011-04-01,2011-04,Branching,D,4,D,5
Leam Thien,99.85508,10.092924,04,2011,2011-04-01,2011-04,Plate,C,3,C,4
Leam Thien,99.85508,10.092924,04,2011,2011-04-01,2011-04,Branching,C,4,C,5
Leam Thien,99.85508,10.092924,04,2011,2011-04-01,2011-04,Branching,C,4,C,5
Leam Thien,99.85508,10.092924,04,2011,2011-04-01,2011-04,Plate,D,4,D,5
Leam Thien,99.85508,10.092924,04,2011,2011-04-01,2011-04,Plate,C,3,C,4
Leam Thien,99.85508,10.092924,04,2011,2011-04-01,2011-04,Branching,C,3,C,4
Leam Thien,99.85508,10.092924,04,2011,2011-04-01,2011-04,Plate,C,3,C,5
Leam Thien,99.85508,10.092924,04,2011,2011-04-01,2011-04,Boulder,C,2,C,3
Leam Thien,99.85508,10.092924,04,2011,2011-04-01,2011-04,Boulder,C,3,C,4
Leam Thien,99.85508,10.092924,04,2011,2011-04-01,2011-04,Plate,E,3,E,5
Leam Thien,99.85508,10.092924,04,2011,2011-04-01,2011-04,Plate,D,3,D,5
Leam Thien,99.85508,10.092924,04,2011,2011-04-01,2011-04,Branching,D,4,D,5
Leam Thien,99.85508,10.092924,04,2011,2011-04-01,2011-04,Branching,C,4,C,5
Leam Thien,99.85508,10.092924,04,2011,2011-04-01,2011-04,Plate,C,2,C,4
Leam Thien,99.85508,10.092924,04,2011,2011-04-01,2011-04,Boulder,C,3,C,4
Leam Thien,99.85508,10.092924,04,2011,2011-04-01,2011-04,Plate,C,2,C,4
Leam Thien,99.85508,10.092924,04,2011,2011-04-01,2011-04,Boulder,C,2,C,3
Leam Thien,99.85508,10.092924,04,2011,2011-04-01,2011-04,Boulder,C,1,C,4
Leam Thien,99.85508,10.092924,04,2011,2011-04-01,2011-04,Plate,C,2,C,3
Leam Thien,99.85508,10.092924,04,2011,2011-04-01,2011-04,Branching,C,4,C,5
Leam Thien,99.85508,10.092924,04,2011,2011-04-01,2011-04,Branching,C,4,C,5
Leam Thien,99.85508,10.092924,04,2011,2011-04-01,2011-04,Boulder,C,4,C,6
Leam Thien,99.85508,10.092924,04,2011,2011-04-01,2011-04,Boulder,C,4,C,5
Leam Thien,99.85508,10.092924,04,2011,2011-04-01,2011-04,Plate,C,3,C,5
Leam Thien,99.85508,10.092924,04,2011,2011-04-01,2011-04,Branching,C,3,C,4
Leam Thien,99.85508,10.092924,04,2011,2011-04-01,2011-04,Boulder,D,3,D,5
Leam Thien,99.85508,10.092924,04,2011,2011-04-01,2011-04,Branching,C,5,C,6
Leam Thien,99.85508,10.092924,04,2011,2011-04-01,2011-04,Boulder,C,4,C,5
Leam Thien,99.85508,10.092924,04,2011,2011-04-01,2011-04,Plate,C,3,C,5
Leam Thien,99.85508,10.092924,04,2011,2011-04-01,2011-04,Plate,C,3,C,4
Aow Lewk,99.841812,10.070488,04,2011,2011-04-01,2011-04,Plate,D,2,D,4
